ref_area,year,studenti,scuole,region,children_6_10,_merge,proj,studenti_proj,ratio,ratio_hat,ratio_lcl,ratio_ucl,scuole_hat,scuole_lcl,scuole_ucl
,2072,,,Piemonte,250203.0,right_only,BSL,250203.0,,139.51463883489,130.3400900900901,141.4557620817844,1793.381698791517,1768.7720621471894,1919.6165955314407
,2073,,,Piemonte,251425.0,right_only,BSL,251425.0,,139.51463883489,130.3400900900901,141.4557620817844,1802.140636277971,1777.4108053275024,1928.9920685662942
,2074,,,Piemonte,252746.0,right_only,BSL,252746.0,,139.51463883489,130.3400900900901,141.4557620817844,1811.609176719547,1786.7494139536839,1939.127093017228
,2075,,,Piemonte,254075.0,right_only,BSL,254075.0,,139.51463883489,130.3400900900901,141.4557620817844,1821.1350588140617,1796.1445773633695,1949.3234953603705
,2076,,,Piemonte,255336.0,right_only,BSL,255336.0,,139.51463883489,130.3400900900901,141.4557620817844,1830.173536858594,1805.0590251132671,1958.9981856197405
,2077,,,Piemonte,256468.0,right_only,BSL,256468.0,,139.51463883489,130.3400900900901,141.4557620817844,1838.2873807494825,1813.0615269791545,1967.683157367248
,2078,,,Piemonte,257417.0,right_only,BSL,257417.0,,139.51463883489,130.3400900900901,141.4557620817844,1845.0895343293882,1819.7703381723763,1974.964109830485
,2079,,,Piemonte,258275.0,right_only,BSL,258275.0,,139.51463883489,130.3400900900901,141.4557620817844,1851.2394266071112,1825.8358387032345,1981.5468887698503
,2080,,,Piemonte,258975.0,right_only,BSL,258975.0,,139.51463883489,130.3400900900901,141.4557620817844,1856.2568212392862,1830.7843822598786,1986.9174543380968
ITD1,2015,27986.0,327.0,Provincia autonoma Bolzano/Bozen,,left_only,,27986.0,85.58409785932722,85.58409785932722,85.58409785932722,85.58409785932722,327.0,327.0,327.0
ITD1,2016,27771.0,326.0,Provincia autonoma Bolzano/Bozen,,left_only,,27771.0,85.18711656441718,85.18711656441718,85.18711656441718,85.18711656441718,326.0,326.0,326.0
ITD1,2017,27604.0,326.0,Provincia autonoma Bolzano/Bozen,,left_only,,27604.0,84.67484662576688,84.67484662576688,84.67484662576688,84.67484662576688,326.0,326.0,326.0
ITD1,2018,27647.0,329.0,Provincia autonoma Bolzano/Bozen,,left_only,,27647.0,84.03343465045593,84.03343465045593,84.03343465045593,84.03343465045593,329.0,329.0,329.0
ITD1,2019,27774.0,329.0,Provincia autonoma Bolzano/Bozen,,left_only,,27774.0,84.419452887538,84.419452887538,84.419452887538,84.419452887538,329.0,329.0,329.0
ITD1,2020,27548.0,329.0,Provincia autonoma Bolzano/Bozen,,left_only,,27548.0,83.73252279635258,83.73252279635258,83.73252279635258,83.73252279635258,329.0,329.0,329.0
ITD1,2021,27804.0,328.0,Provincia autonoma Bolzano/Bozen,,left_only,,27804.0,84.76829268292683,84.76829268292683,84.76829268292683,84.76829268292683,328.0,328.0,328.0
ITD1,2022,27873.0,328.0,Provincia autonoma Bolzano/Bozen,,left_only,,27873.0,84.97865853658537,84.97865853658537,84.97865853658537,84.97865853658537,328.0,328.0,328.0
ITD2,2015,27144.0,223.0,Provincia autonoma Trento,,left_only,,27144.0,121.72197309417041,121.72197309417041,121.72197309417041,121.72197309417041,223.0,223.0,223.0
ITD2,2016,26935.0,221.0,Provincia autonoma Trento,,left_only,,26935.0,121.87782805429865,121.87782805429865,121.87782805429865,121.87782805429865,221.0,221.0,221.0
ITD2,2017,27142.0,215.0,Provincia autonoma Trento,,left_only,,27142.0,126.24186046511628,126.24186046511628,126.24186046511628,126.24186046511628,215.0,215.0,215.0
ITD2,2018,27012.0,212.0,Provincia autonoma Trento,,left_only,,27012.0,127.41509433962264,127.41509433962264,127.41509433962264,127.41509433962264,212.0,212.0,212.0
ITD2,2019,27000.0,211.0,Provincia autonoma Trento,,left_only,,27000.0,127.96208530805687,127.96208530805687,127.96208530805687,127.96208530805687,211.0,211.0,211.0
ITD2,2020,26824.0,211.0,Provincia autonoma Trento,,left_only,,26824.0,127.12796208530806,127.12796208530806,127.12796208530806,127.12796208530806,211.0,211.0,211.0
ITD2,2021,26226.0,211.0,Provincia autonoma Trento,,left_only,,26226.0,124.29383886255924,124.29383886255924,124.29383886255924,124.29383886255924,211.0,211.0,211.0
ITD2,2022,25580.0,209.0,Provincia autonoma Trento,,left_only,,25580.0,122.39234449760765,122.39234449760765,122.39234449760765,122.39234449760765,209.0,209.0,209.0
ITF4,2015,195292.0,784.0,Puglia,,left_only,,195292.0,249.0969387755102,249.0969387755102,249.0969387755102,249.0969387755102,784.0,784.0,784.0
ITF4,2016,191542.0,777.0,Puglia,,left_only,,191542.0,246.51480051480053,246.51480051480053,246.51480051480053,246.51480051480053,777.0,777.0,777.0
ITF4,2017,189429.0,775.0,Puglia,,left_only,,189429.0,244.42451612903227,244.42451612903227,244.42451612903227,244.42451612903227,775.0,775.0,775.0
ITF4,2018,184765.0,768.0,Puglia,,left_only,,184765.0,240.57942708333334,240.57942708333334,240.57942708333334,240.57942708333334,768.0,768.0,768.0
ITF4,2019,180455.0,764.0,Puglia,,left_only,,180455.0,236.1976439790576,236.1976439790576,236.1976439790576,236.1976439790576,764.0,764.0,764.0
ITF4,2020,176301.0,755.0,Puglia,,left_only,,176301.0,233.5112582781457,233.5112582781457,233.5112582781457,233.5112582781457,755.0,755.0,755.0
ITF4,2021,171014.0,759.0,Puglia,,left_only,,171014.0,225.3148880105402,225.3148880105402,225.3148880105402,225.3148880105402,759.0,759.0,759.0
ITF4,2022,165778.0,756.0,Puglia,,left_only,,165778.0,219.28306878306879,219.28306878306879,219.28306878306879,219.28306878306879,756.0,756.0,756.0
,2024,,,Puglia,321228.0,right_only,BSL,321228.0,,238.3885355311955,219.28306878306879,249.0969387755102,1347.497686011684,1289.5702435327612,1464.9010604543425
,2025,,,Puglia,312976.0,right_only,BSL,312976.0,,238.3885355311955,219.28306878306879,249.0969387755102,1312.8819274073019,1256.4425782930175,1427.2693361000856
,2026,,,Puglia,303266.0,right_only,BSL,303266.0,,238.3885355311955,219.28306878306879,249.0969387755102,1272.1501028740313,1217.4617700673862,1382.9886715969549
,2027,,,Puglia,294110.0,right_only,BSL,294110.0,,238.3885355311955,219.28306878306879,249.0969387755102,1233.7422156004343,1180.7049955963378,1341.2344219377721
,2028,,,Puglia,285181.0,right_only,BSL,285181.0,,238.3885355311955,219.28306878306879,249.0969387755102,1196.28655532674,1144.8595129344776,1300.5153639204236
,2029,,,Puglia,277665.0,right_only,BSL,277665.0,,238.3885355311955,219.28306878306879,249.0969387755102,1164.758193514993,1114.6865206972122,1266.2400318498233
,2030,,,Puglia,270934.0,right_only,BSL,270934.0,,238.3885355311955,219.28306878306879,249.0969387755102,1136.5227752932171,1087.6649120291665,1235.5445475274162
,2031,,,Puglia,264014.0,right_only,BSL,264014.0,,238.3885355311955,219.28306878306879,249.0969387755102,1107.494533710289,1059.884562603691,1203.987163556081
,2032,,,Puglia,259090.0,right_only,BSL,259090.0,,238.3885355311955,219.28306878306879,249.0969387755102,1086.839177994344,1040.1171578968929,1181.5321695279229
,2033,,,Puglia,254319.0,right_only,BSL,254319.0,,238.3885355311955,219.28306878306879,249.0969387755102,1066.8256316659988,1020.9639718984904,1159.7749037869921
,2034,,,Puglia,249755.0,right_only,BSL,249755.0,,238.3885355311955,219.28306878306879,249.0969387755102,1047.680415685582,1002.6417876820351,1138.96162337584
,2035,,,Puglia,246499.0,right_only,BSL,246499.0,,238.3885355311955,219.28306878306879,249.0969387755102,1034.0220407442505,989.5705712471581,1124.1132357731424
,2036,,,Puglia,245767.0,right_only,BSL,245767.0,,238.3885355311955,219.28306878306879,249.0969387755102,1030.95142328201,986.631956250128,1120.775084751897
,2037,,,Puglia,245136.0,right_only,BSL,245136.0,,238.3885355311955,219.28306878306879,249.0969387755102,1028.3044839122372,984.0988058906663,1117.897525606534
,2038,,,Puglia,244282.0,right_only,BSL,244282.0,,238.3885355311955,219.28306878306879,249.0969387755102,1024.7220968729569,980.6704217274645,1114.0030160817478
,2039,,,Puglia,243187.0,right_only,BSL,243187.0,,238.3885355311955,219.28306878306879,249.0969387755102,1020.1287551773922,976.2745427360055,1109.0094704966884
,2040,,,Puglia,241964.0,right_only,BSL,241964.0,,238.3885355311955,219.28306878306879,249.0969387755102,1014.9984749091956,971.3648075702025,1103.432204514471
,2041,,,Puglia,240575.0,right_only,BSL,240575.0,,238.3885355311955,219.28306878306879,249.0969387755102,1009.1718524296165,965.788665178297,1097.09792614219
,2042,,,Puglia,238968.0,right_only,BSL,238968.0,,238.3885355311955,219.28306878306879,249.0969387755102,1002.4307564435233,959.337361489462,1089.7694989685
,2043,,,Puglia,237472.0,right_only,BSL,237472.0,,238.3885355311955,219.28306878306879,249.0969387755102,996.1552868758844,953.3316674518157,1082.9472668267201
,2044,,,Puglia,236081.0,right_only,BSL,236081.0,,238.3885355311955,219.28306878306879,249.0969387755102,990.3202747311079,947.7474960571861,1076.6038678232335
,2045,,,Puglia,234612.0,right_only,BSL,234612.0,,238.3885355311955,219.28306878306879,249.0969387755102,984.1580656436337,941.8501935563156,1069.904764202729
,2046,,,Puglia,232970.0,right_only,BSL,232970.0,,238.3885355311955,219.28306878306879,249.0969387755102,977.2701505165863,935.2583823198082,1062.416725982941
,2047,,,Puglia,231184.0,right_only,BSL,231184.0,,238.3885355311955,219.28306878306879,249.0969387755102,969.7781794953277,928.0884828871638,1054.2720023163508
,2048,,,Puglia,229177.0,right_only,BSL,229177.0,,238.3885355311955,219.28306878306879,249.0969387755102,961.3591504697588,920.0313786535035,1045.119448901543
,2049,,,Puglia,226932.0,right_only,BSL,226932.0,,238.3885355311955,219.28306878306879,249.0969387755102,951.9417512857019,911.0188230956721,1034.8815403732704
,2050,,,Puglia,224467.0,right_only,BSL,224467.0,,238.3885355311955,219.28306878306879,249.0969387755102,941.6014889299333,901.1230772381869,1023.6403624123828
,2051,,,Puglia,221836.0,right_only,BSL,221836.0,,238.3885355311955,219.28306878306879,249.0969387755102,930.5648843627825,890.5609241545992,1011.6421720614316
,2052,,,Puglia,218931.0,right_only,BSL,218931.0,,238.3885355311955,219.28306878306879,249.0969387755102,918.3788956635908,878.8987976978063,998.3944552353147
,2053,,,Puglia,215832.0,right_only,BSL,215832.0,,238.3885355311955,219.28306878306879,249.0969387755102,905.3791094402535,866.4578579767732,984.2620371822558
,2054,,,Puglia,212533.0,right_only,BSL,212533.0,,238.3885355311955,219.28306878306879,249.0969387755102,891.5403566971784,853.2140179833275,969.2175560086381
,2055,,,Puglia,209056.0,right_only,BSL,209056.0,,238.3885355311955,219.28306878306879,249.0969387755102,876.9549237515365,839.2555967474345,953.361338657723
,2056,,,Puglia,205417.0,right_only,BSL,205417.0,,238.3885355311955,219.28306878306879,249.0969387755102,861.6899279249071,824.6468262908875,936.7663501791552
,2057,,,Puglia,201736.0,right_only,BSL,201736.0,,238.3885355311955,219.28306878306879,249.0969387755102,846.2487491291328,809.8694467771337,919.9798284452702
,2058,,,Puglia,198009.0,right_only,BSL,198009.0,,238.3885355311955,219.28306878306879,249.0969387755102,830.6146080338187,794.9074002007251,902.9835321936565
,2059,,,Puglia,194308.0,right_only,BSL,194308.0,,238.3885355311955,219.28306878306879,249.0969387755102,815.0895325860705,780.04973065973,886.1058041477156
,2060,,,Puglia,190662.0,right_only,BSL,190662.0,,238.3885355311955,219.28306878306879,249.0969387755102,799.7951729312502,765.4128586936484,869.4788934599284
,2061,,,Puglia,187144.0,right_only,BSL,187144.0,,238.3885355311955,219.28306878306879,249.0969387755102,785.0377518490623,751.289842901911,853.4357031692987
,2062,,,Puglia,183781.0,right_only,BSL,183781.0,,238.3885355311955,219.28306878306879,249.0969387755102,770.9305298196709,737.7890748212932,838.0993617971021
,2063,,,Puglia,180613.0,right_only,BSL,180613.0,,238.3885355311955,219.28306878306879,249.0969387755102,757.6413001470241,725.0711345062778,823.6522819674504
,2064,,,Puglia,177684.0,right_only,BSL,177684.0,,238.3885355311955,219.28306878306879,249.0969387755102,745.3546354654638,713.3126600167953,810.2951175668666
,2065,,,Puglia,175016.0,right_only,BSL,175016.0,,238.3885355311955,219.28306878306879,249.0969387755102,734.1628220921615,702.6019703828114,798.1281955386119
,2066,,,Puglia,172628.0,right_only,BSL,172628.0,,238.3885355311955,219.28306878306879,249.0969387755102,724.1455618464921,693.015341130205,787.2381618791395
,2067,,,Puglia,170539.0,right_only,BSL,170539.0,,238.3885355311955,219.28306878306879,249.0969387755102,715.3825565478306,684.6290477848555,777.7116625849027
,2068,,,Puglia,168776.0,right_only,BSL,168776.0,,238.3885355311955,219.28306878306879,249.0969387755102,707.9870666763419,677.5514818835385,769.6718261771767
,2069,,,Puglia,167298.0,right_only,BSL,167298.0,,238.3885355311955,219.28306878306879,249.0969387755102,701.7871040954795,671.6180488704094,762.931679716247
,2070,,,Puglia,166109.0,right_only,BSL,166109.0,,238.3885355311955,219.28306878306879,249.0969387755102,696.7994481356383,666.8448067509165,757.5094644645249
,2071,,,Puglia,165190.0,right_only,BSL,165190.0,,238.3885355311955,219.28306878306879,249.0969387755102,692.944396977443,663.1554799991807,753.3185344255571
,2072,,,Puglia,164463.0,right_only,BSL,164463.0,,238.3885355311955,219.28306878306879,249.0969387755102,689.894753678196,660.236937508961,750.0031849823257
,2073,,,Puglia,163870.0,right_only,BSL,163870.0,,238.3885355311955,219.28306878306879,249.0969387755102,687.4072179471734,657.8563382012576,747.2989178298689
,2074,,,Puglia,163339.0,right_only,BSL,163339.0,,238.3885355311955,219.28306878306879,249.0969387755102,685.1797618372696,655.7246379780022,744.8773902447851
,2075,,,Puglia,162820.0,right_only,BSL,162820.0,,238.3885355311955,219.28306878306879,249.0969387755102,683.00264371855,653.6411117710915,742.510586446935
,2076,,,Puglia,162274.0,right_only,BSL,162274.0,,238.3885355311955,219.28306878306879,249.0969387755102,680.7122651196657,651.4491940274052,740.0206541278095
,2077,,,Puglia,161671.0,right_only,BSL,161671.0,,238.3885355311955,219.28306878306879,249.0969387755102,678.1827810626562,649.0284497060811,737.2707838193246
,2078,,,Puglia,160990.0,right_only,BSL,160990.0,,238.3885355311955,219.28306878306879,249.0969387755102,675.326100062949,646.2945742785163,734.1652088938218
,2079,,,Puglia,160300.0,right_only,BSL,160300.0,,238.3885355311955,219.28306878306879,249.0969387755102,672.4316655698535,643.5245683386928,731.018591127894
,2080,,,Puglia,159564.0,right_only,BSL,159564.0,,238.3885355311955,219.28306878306879,249.0969387755102,669.3442687772184,640.5698953362145,727.6621988442374
ITG2,2015,66594.0,524.0,Sardegna,,left_only,,66594.0,127.08778625954199,127.08778625954199,127.08778625954199,127.08778625954199,524.0,524.0,524.0
ITG2,2016,66347.0,503.0,Sardegna,,left_only,,66347.0,131.90258449304176,131.90258449304176,131.90258449304176,131.90258449304176,503.0,503.0,503.0
ITG2,2017,66173.0,501.0,Sardegna,,left_only,,66173.0,132.08183632734531,132.08183632734531,132.08183632734531,132.08183632734531,501.0,501.0,501.0
ITG2,2018,65246.0,495.0,Sardegna,,left_only,,65246.0,131.81010101010102,131.81010101010102,131.81010101010102,131.81010101010102,495.0,495.0,495.0
ITG2,2019,64028.0,495.0,Sardegna,,left_only,,64028.0,129.34949494949495,129.34949494949495,129.34949494949495,129.34949494949495,495.0,495.0,495.0
ITG2,2020,62638.0,491.0,Sardegna,,left_only,,62638.0,127.57230142566192,127.57230142566192,127.57230142566192,127.57230142566192,491.0,491.0,491.0
ITG2,2021,60420.0,491.0,Sardegna,,left_only,,60420.0,123.05498981670061,123.05498981670061,123.05498981670061,123.05498981670061,491.0,491.0,491.0
ITG2,2022,58529.0,490.0,Sardegna,,left_only,,58529.0,119.4469387755102,119.4469387755102,119.4469387755102,119.4469387755102,490.0,490.0,490.0
,2024,,,Sardegna,110778.0,right_only,BSL,110778.0,,128.46089818757844,119.4469387755102,132.08183632734531,862.3480106626852,838.7072975382708,927.424353739172
,2025,,,Sardegna,106283.0,right_only,BSL,106283.0,,128.46089818757844,119.4469387755102,132.08183632734531,827.3568182966127,804.6753660858658,889.7925814553469
,2026,,,Sardegna,101521.0,right_only,BSL,101521.0,,128.46089818757844,119.4469387755102,132.08183632734531,790.2871724574054,768.621960618379,849.9255070136172
,2027,,,Sardegna,96037.0,right_only,BSL,96037.0,,128.46089818757844,119.4469387755102,132.08183632734531,747.5971393238034,727.1022471400722,804.0139076355312
,2028,,,Sardegna,91763.0,right_only,BSL,91763.0,,128.46089818757844,119.4469387755102,132.08183632734531,714.3263148137714,694.7435207713115,768.2323292726683
,2029,,,Sardegna,87076.0,right_only,BSL,87076.0,,128.46089818757844,119.4469387755102,132.08183632734531,677.8405042198268,659.2579450833422,728.9931486955185
,2030,,,Sardegna,82946.0,right_only,BSL,82946.0,,128.46089818757844,119.4469387755102,132.08183632734531,645.690643380699,627.9894518912547,694.4171265526492
,2031,,,Sardegna,79304.0,right_only,BSL,79304.0,,128.46089818757844,119.4469387755102,132.08183632734531,617.3396038707467,600.4156377978934,663.9266004886466
,2032,,,Sardegna,76797.0,right_only,BSL,76797.0,,128.46089818757844,119.4469387755102,132.08183632734531,597.8239377391019,581.4349810345609,642.9382015752875
,2033,,,Sardegna,74216.0,right_only,BSL,74216.0,,128.46089818757844,119.4469387755102,132.08183632734531,577.7322208321312,561.894065555438,621.3302807155427
,2034,,,Sardegna,72702.0,right_only,BSL,72702.0,,128.46089818757844,119.4469387755102,132.08183632734531,565.9465333477634,550.431475072915,608.6551965692221
,2035,,,Sardegna,72025.0,right_only,BSL,72025.0,,128.46089818757844,119.4469387755102,132.08183632734531,560.6764472005262,545.3058649298052,602.9874079516137
,2036,,,Sardegna,71733.0,right_only,BSL,71733.0,,128.46089818757844,119.4469387755102,132.08183632734531,558.4033819789705,543.095114321551,600.5428078388491
,2037,,,Sardegna,71519.0,right_only,BSL,71519.0,,128.46089818757844,119.4469387755102,132.08183632734531,556.7375054124878,541.474906683995,598.7512173452476
,2038,,,Sardegna,71404.0,right_only,BSL,71404.0,,128.46089818757844,119.4469387755102,132.08183632734531,555.8422913697518,540.6042343554017,597.7884467528917
,2039,,,Sardegna,71379.0,right_only,BSL,71379.0,,128.46089818757844,119.4469387755102,132.08183632734531,555.647679621331,540.4149577622293,597.5791487980317
,2040,,,Sardegna,71475.0,right_only,BSL,71475.0,,128.46089818757844,119.4469387755102,132.08183632734531,556.3949887352671,541.1417798800114,598.382852944694
,2041,,,Sardegna,71690.0,right_only,BSL,71690.0,,128.46089818757844,119.4469387755102,132.08183632734531,558.0686497716866,542.7695585812945,600.18281535649
,2042,,,Sardegna,71995.0,right_only,BSL,71995.0,,128.46089818757844,119.4469387755102,132.08183632734531,560.4429131024212,545.0787330179983,602.7362504057818
,2043,,,Sardegna,72387.0,right_only,BSL,72387.0,,128.46089818757844,119.4469387755102,132.08183632734531,563.4944253176604,548.0465899989422,606.0180423379863
,2044,,,Sardegna,72864.0,right_only,BSL,72864.0,,128.46089818757844,119.4469387755102,132.08183632734531,567.2076174775307,551.6579873966723,610.0114473167148
,2045,,,Sardegna,73252.0,right_only,BSL,73252.0,,128.46089818757844,119.4469387755102,132.08183632734531,570.2279918130225,554.5955601227087,613.2597515761418
,2046,,,Sardegna,73517.0,right_only,BSL,73517.0,,128.46089818757844,119.4469387755102,132.08183632734531,572.2908763462838,556.6018920103365,615.4783098976576
,2047,,,Sardegna,73657.0,right_only,BSL,73657.0,,128.46089818757844,119.4469387755102,132.08183632734531,573.3807021374406,557.6618409321022,616.6503784448735
,2048,,,Sardegna,73630.0,right_only,BSL,73630.0,,128.46089818757844,119.4469387755102,132.08183632734531,573.1705214491461,557.457422211476,616.4243366536247
,2049,,,Sardegna,73412.0,right_only,BSL,73412.0,,128.46089818757844,119.4469387755102,132.08183632734531,571.4735070029161,555.8069303190123,614.5992584872456
,2050,,,Sardegna,73095.0,right_only,BSL,73095.0,,128.46089818757844,119.4469387755102,132.08183632734531,569.0058300329395,553.4069031175857,611.945360419621
,2051,,,Sardegna,72680.0,right_only,BSL,72680.0,,128.46089818757844,119.4469387755102,132.08183632734531,565.775275009153,550.2649116709232,608.4710143689454
,2052,,,Sardegna,72112.0,right_only,BSL,72112.0,,128.46089818757844,119.4469387755102,132.08183632734531,561.3536960850308,545.9645474740453,603.7157648345265
,2053,,,Sardegna,71403.0,right_only,BSL,71403.0,,128.46089818757844,119.4469387755102,132.08183632734531,555.834506899815,540.5966632916749,597.7800748346973
,2054,,,Sardegna,70541.0,right_only,BSL,70541.0,,128.46089818757844,119.4469387755102,132.08183632734531,549.1242938142634,534.070406359089,590.5634813511251
,2055,,,Sardegna,69528.0,right_only,BSL,69528.0,,128.46089818757844,119.4469387755102,132.08183632734531,541.2386257682498,526.4009188037417,582.0827282201985
,2056,,,Sardegna,68374.0,right_only,BSL,68374.0,,128.46089818757844,119.4469387755102,132.08183632734531,532.2553474611424,517.6639112629018,572.4215346238617
,2057,,,Sardegna,67124.0,right_only,BSL,67124.0,,128.46089818757844,119.4469387755102,132.08183632734531,522.524760040099,508.20008160427966,561.9566368808624
,2058,,,Sardegna,65781.0,right_only,BSL,65781.0,,128.46089818757844,119.4469387755102,132.08183632734531,512.0702169149298,498.0321430190561,550.7131507457841
,2059,,,Sardegna,64380.0,right_only,BSL,64380.0,,128.46089818757844,119.4469387755102,132.08183632734531,501.1641745334242,487.4250827376724,538.9840933554307
,2060,,,Sardegna,62946.0,right_only,BSL,62946.0,,128.46089818757844,119.4469387755102,132.08183632734531,490.0012446440031,476.56817735330117,526.978762664662
,2061,,,Sardegna,61518.0,right_only,BSL,61518.0,,128.46089818757844,119.4469387755102,132.08183632734531,478.88502157420305,465.7566983512913,515.0236634830596
,2062,,,Sardegna,60112.0,right_only,BSL,60112.0,,128.46089818757844,119.4469387755102,132.08183632734531,467.94005684301334,455.11178275127315,503.2527465017342
,2063,,,Sardegna,58768.0,right_only,BSL,58768.0,,128.46089818757844,119.4469387755102,132.08183632734531,457.47772924790735,444.9362731023227,492.00088844846147
,2064,,,Sardegna,57508.0,right_only,BSL,57508.0,,128.46089818757844,119.4469387755102,132.08183632734531,447.6692971274955,435.3967328064316,481.4522715235183
,2065,,,Sardegna,56362.0,right_only,BSL,56362.0,,128.46089818757844,119.4469387755102,132.08183632734531,438.74829457988284,426.72029377540684,471.8580532727366
,2066,,,Sardegna,55334.0,right_only,BSL,55334.0,,128.46089818757844,119.4469387755102,132.08183632734531,430.74585948481666,418.93724026415606,463.25172136889404
,2067,,,Sardegna,54453.0,right_only,BSL,54453.0,,128.46089818757844,119.4469387755102,132.08183632734531,423.8877414704652,412.2671331207592,455.8760614396282
,2068,,,Sardegna,53733.0,right_only,BSL,53733.0,,128.46089818757844,119.4469387755102,132.08183632734531,418.28292311594413,406.8159672373929,449.8482803396607
,2069,,,Sardegna,53173.0,right_only,BSL,53173.0,,128.46089818757844,119.4469387755102,132.08183632734531,413.92361995131665,402.5761715503302,445.160006150797
,2070,,,Sardegna,52768.0,right_only,BSL,52768.0,,128.46089818757844,119.4469387755102,132.08183632734531,410.7709096268986,399.5098907409366,441.7693792820653
,2071,,,Sardegna,52517.0,right_only,BSL,52517.0,,128.46089818757844,119.4469387755102,132.08183632734531,408.81700767275305,397.6095537454853,439.66802781527105
,2072,,,Sardegna,52389.0,right_only,BSL,52389.0,,128.46089818757844,119.4469387755102,132.08183632734531,407.8205955208382,396.6404575884424,438.59642228638796
,2073,,,Sardegna,52362.0,right_only,BSL,52362.0,,128.46089818757844,119.4469387755102,132.08183632734531,407.61041483254365,396.43603886781614,438.37038049513916
,2074,,,Sardegna,52410.0,right_only,BSL,52410.0,,128.46089818757844,119.4469387755102,132.08183632734531,407.9840693895117,396.79944992670727,438.7722325684703
